repo,file,total_ccn,max_ccn,function_count,total_nloc,n_revs,hotspot_score
posx-demo-admin,src/routes/products/product-list/components/product-list-table/product-list-table.tsx,6,2,5,66,1,6
posx-demo-admin,src/routes/products/product-list/loader.ts,6,3,4,17,1,6
posx-demo-admin,src/routes/price-lists/price-list-edit/components/price-list-edit-form/edit-price-list-form.tsx,6,1,6,147,1,6
posx-demo-admin,src/routes/order-details/order-detail/components/basic-info-section.tsx,6,5,2,90,1,6
posx-demo-admin,src/routes/reservations/reservation-list/components/reservation-list-table/use-reservation-table-query.tsx,6,6,1,25,1,6
posx-demo-admin,src/routes/api-key-management/api-key-management-detail/api-key-management-detail.tsx,6,6,1,31,1,6
posx-demo-admin,src/routes/api-key-management/api-key-management-sales-channels/api-key-management-sales-channels.tsx,6,5,2,15,1,6
posx-demo-admin,src/routes/product-variants/product-variant-detail/product-variant-detail.tsx,6,5,2,64,1,6
posx-demo-admin,src/routes/store-details/store-detail/components/address-section/address-section.tsx,6,6,1,39,1,6
posx-demo-admin,src/routes/store-details/store-detail/components/basic-info-section.tsx,6,6,1,50,1,6
posx-demo-admin,src/routes/customer-groups/customer-group-edit/components/edit-customer-group-form/edit-customer-group-form.tsx,6,2,5,69,1,6
posx-demo-admin,src/routes/return-reasons/return-reason-create/components/return-reason-create-form/return-reason-create-form.tsx,6,1,6,135,1,6
posx-demo-admin,src/routes/promotions/promotion-list/loader.ts,6,3,4,17,1,6
posx-demo-admin,src/routes/inventory/inventory-detail/components/location-levels-table/use-location-list-table-query.tsx,6,6,1,39,1,6
posx-demo-admin,src/routes/inventory/inventory-detail/components/manage-locations/manage-locations-drawer.tsx,6,6,1,24,1,6
posx-demo-admin,src/routes/shipping-profiles/shipping-profiles-list/components/shipping-profile-list-table/use-shipping-profile-table-query.tsx,6,6,1,26,1,6
posx-demo-admin,src/routes/product-types/product-type-detail/components/product-type-product-section/product-type-product-section.tsx,6,4,3,49,1,6
posx-demo-admin,src/routes/orders/order-create-edit/components/add-order-edit-items-table/use-order-edit-item-table-query.tsx,6,6,1,21,1,6
posx-demo-admin,src/routes/orders/order-create-shipment/order-create-shipment.tsx,6,4,2,18,1,6
posx-demo-admin,src/routes/orders/order-create-claim/components/add-claim-outbound-items-table/add-claim-outbound-items-table.tsx,6,2,5,69,1,6
posx-demo-admin,src/routes/orders/order-create-claim/components/add-claim-outbound-items-table/use-claim-outbound-item-table-query.tsx,6,6,1,21,1,6
posx-demo-admin,src/routes/orders/order-create-exchange/components/add-exchange-outbound-items-table/use-exchange-outbound-item-table-query.tsx,6,6,1,21,1,6
posx-demo-admin,src/routes/orders/order-create-exchange/components/add-exchange-outbound-items-table/add-exchange-outbound-items-table.tsx,6,2,5,69,1,6
posx-demo-admin,src/routes/orders/order-create-exchange/components/add-exchange-inbound-items-table/use-exchange-item-table-query.tsx,6,6,1,21,1,6
posx-demo-admin,src/routes/orders/order-detail/components/order-summary-section/shipping-info-popover.tsx,6,6,1,30,1,6
posx-demo-admin,src/routes/collections/collection-create/components/create-collection-form/create-collection-form.tsx,6,1,6,97,1,6
posx-demo-admin,src/routes/tax-regions/common/components/tax-rate-line/tax-rate-line.tsx,6,5,2,62,1,6
posx-demo-admin,src/routes/store/common/hooks/use-currencies-table-columns.tsx,6,1,6,21,1,6
posx-demo-admin,src/routes/employees/employee-detail/components/employee-info-section.tsx,6,6,1,47,1,6
posx-demo-admin,src/routes/employees/employee-create/components/basic-info-create-form/basic-info-create-form.tsx,6,3,3,74,1,6
posx-demo-admin,src/routes/employees/employee-create/components/employee-create-form/employee-create-form.tsx,6,3,4,60,1,6
posx-demo-backend,src/workflows/online-order/steps/check-if-product-is-sold.ts,3,3,1,23,2,6
posx-demo-backend,src/workflows/unicommerce/steps/discard-gatepass-step.ts,2,2,1,20,3,6
posx-demo-backend,src/workflows/order-return-and-exchange/steps/check-order-returnable-step.ts,6,4,3,71,1,6
posx-demo-backend,src/workflows/employee/steps/delete-employee-step.ts,6,4,2,41,1,6
posx-demo-backend,src/scripts/seed.ts,3,2,2,60,2,6
posx-demo-backend,src/api/admin/get-product/[itemCode]/[storeId]/route.ts,2,2,1,16,3,6
posx-demo-backend,src/api/admin/order-detail/[id]/route.ts,6,3,3,78,1,6
posx-demo-backend,src/subscribers/inventory-product-item-created.ts,6,5,2,46,1,6
posx-demo-store,src/libs/axios.ts,6,3,3,14,1,6
posx-demo-store,src/components/app/online-orders/customer-details/additional-comments.tsx,3,1,3,57,2,6
posx-demo-store,src/components/app/inventory/inbound-inventory/index.tsx,6,2,5,79,1,6
posx-demo-store,src/components/primitives/toast.tsx,6,1,6,46,1,6
posx-demo-store,src/pages/configurations/index.tsx,6,1,6,43,1,6
posx-demo-store,src/store/middlewares/init.middleware.ts,6,4,3,49,1,6
posx-demo-store,src/store/reducers/configuration.reducer.ts,6,1,6,23,1,6
posx-demo-store,src/store/reducers/store.reducer.ts,6,1,6,23,1,6
posx-demo-store,src/store/reducers/init.reducer.ts,6,2,5,21,1,6
posx-eume-admin,src/components/filters/text-filter-with-operator.tsx,6,3,3,53,1,6
posx-eume-admin,src/components/common/section/section-row.tsx,6,6,1,31,1,6
posx-eume-admin,src/components/common/badge-list-summary/badge-list-summary.tsx,6,3,3,56,1,6
posx-eume-admin,src/components/common/user-link/user-link.tsx,6,4,2,27,1,6
posx-eume-admin,src/components/authentication/protected-route/protected-route.tsx,3,3,1,21,2,6
posx-eume-admin,src/components/data-grid/components/data-grid-number-cell.tsx,6,4,3,45,1,6
posx-eume-admin,src/hooks/table/filters/use-order-table-filters.tsx,6,3,4,136,1,6
posx-eume-admin,src/hooks/table/filters/use-customer-table-filters.tsx,6,4,3,53,1,6
posx-eume-admin,src/hooks/table/query/use-customer-table-query.tsx,6,6,1,33,1,6
posx-eume-admin,src/hooks/table/query/use-shipping-option-table-query.tsx,6,6,1,34,1,6
posx-eume-admin,src/routes/products/product-create/constants.ts,6,3,3,24,1,6
posx-eume-admin,src/routes/products/product-create-option/components/create-product-option-form/create-product-option-form.tsx,6,1,6,97,1,6
posx-eume-admin,src/routes/products/product-edit-option/components/edit-product-option-form/edit-product-option-form.tsx,6,1,6,98,1,6
posx-eume-admin,src/routes/products/product-create-variant/components/create-product-variant-form/details-tab.tsx,6,1,6,126,1,6
posx-eume-admin,src/routes/products/product-list/components/product-list-table/product-list-table.tsx,6,2,5,66,1,6
posx-eume-admin,src/routes/products/product-list/loader.ts,6,3,4,17,1,6
posx-eume-admin,src/routes/price-lists/price-list-edit/components/price-list-edit-form/edit-price-list-form.tsx,6,1,6,147,1,6
posx-eume-admin,src/routes/reservations/reservation-list/components/reservation-list-table/use-reservation-table-query.tsx,6,6,1,25,1,6
posx-eume-admin,src/routes/gift-card-config/gift-card-bucket-create/gift-card-bucket-create.tsx,6,2,5,29,1,6
posx-eume-admin,src/routes/api-key-management/api-key-management-detail/api-key-management-detail.tsx,6,6,1,31,1,6
posx-eume-admin,src/routes/api-key-management/api-key-management-sales-channels/api-key-management-sales-channels.tsx,6,5,2,15,1,6
posx-eume-admin,src/routes/product-variants/product-variant-detail/product-variant-detail.tsx,6,5,2,64,1,6
posx-eume-admin,src/routes/store-details/store-detail/components/address-section/address-section.tsx,6,6,1,39,1,6
posx-eume-admin,src/routes/store-details/store-detail/components/basic-info-section.tsx,6,6,1,50,1,6
posx-eume-admin,src/routes/customer-groups/customer-group-edit/components/edit-customer-group-form/edit-customer-group-form.tsx,6,2,5,69,1,6
posx-eume-admin,src/routes/return-reasons/return-reason-create/components/return-reason-create-form/return-reason-create-form.tsx,6,1,6,135,1,6
posx-eume-admin,src/routes/promotions/promotion-list/loader.ts,6,3,4,17,1,6
posx-eume-admin,src/routes/inventory/inventory-detail/components/location-levels-table/use-location-list-table-query.tsx,6,6,1,39,1,6
posx-eume-admin,src/routes/inventory/inventory-detail/components/manage-locations/manage-locations-drawer.tsx,6,6,1,24,1,6
posx-eume-admin,src/routes/store-coupons/coupon-create/components/applicable-product-key.ts,3,2,2,8,2,6
posx-eume-admin,src/routes/shipping-profiles/shipping-profiles-list/components/shipping-profile-list-table/use-shipping-profile-table-query.tsx,6,6,1,26,1,6
posx-eume-admin,src/routes/product-types/product-type-detail/components/product-type-product-section/product-type-product-section.tsx,6,4,3,49,1,6
posx-eume-admin,src/routes/orders/order-create-edit/components/add-order-edit-items-table/use-order-edit-item-table-query.tsx,6,6,1,21,1,6
posx-eume-admin,src/routes/orders/order-create-shipment/order-create-shipment.tsx,6,4,2,18,1,6
posx-eume-admin,src/routes/orders/order-create-claim/components/add-claim-outbound-items-table/add-claim-outbound-items-table.tsx,6,2,5,69,1,6
posx-eume-admin,src/routes/orders/order-create-claim/components/add-claim-outbound-items-table/use-claim-outbound-item-table-query.tsx,6,6,1,21,1,6
posx-eume-admin,src/routes/orders/order-create-exchange/components/add-exchange-outbound-items-table/use-exchange-outbound-item-table-query.tsx,6,6,1,21,1,6
posx-eume-admin,src/routes/orders/order-create-exchange/components/add-exchange-outbound-items-table/add-exchange-outbound-items-table.tsx,6,2,5,69,1,6
posx-eume-admin,src/routes/orders/order-create-exchange/components/add-exchange-inbound-items-table/use-exchange-item-table-query.tsx,6,6,1,21,1,6
posx-eume-admin,src/routes/orders/order-detail/components/order-summary-section/shipping-info-popover.tsx,6,6,1,30,1,6
posx-eume-admin,src/routes/collections/collection-create/components/create-collection-form/create-collection-form.tsx,6,1,6,97,1,6
posx-eume-admin,src/routes/tax-regions/common/components/tax-rate-line/tax-rate-line.tsx,6,5,2,62,1,6
posx-eume-admin,src/routes/store/common/hooks/use-currencies-table-columns.tsx,6,1,6,21,1,6
posx-eume-backend,src/types/validators/employee.ts,1,1,1,1,6,6
posx-eume-backend,src/workflows/online-cart/steps/check-variant-is-available.ts,3,3,1,19,2,6
posx-eume-backend,src/workflows/store-details/steps/update-store-details-step.ts,3,2,2,13,2,6
posx-eume-backend,src/workflows/gift-card/create-bucket-config-workflow.ts,3,3,1,9,2,6
posx-eume-backend,src/workflows/exports/workflows/export-order-details-workflow.ts,2,1,2,49,3,6
posx-eume-backend,src/workflows/cart/workflows/apply-store-coupon.ts,1,1,1,11,6,6
posx-eume-backend,src/workflows/cart/steps/distribute-store-coupon-discount-step.ts,2,2,1,17,3,6
posx-eume-backend,src/workflows/cart/steps/distribute-online-coupon-discount-step.ts,2,2,1,17,3,6
posx-eume-backend,src/workflows/shopify-product/steps/update-medusa-product-variant-step.ts,3,1,3,20,2,6
posx-eume-backend,src/workflows/grn/steps/reset-grn-scanning-step.ts,2,1,2,25,3,6
posx-eume-backend,src/workflows/stn/steps/validate-stn-editable-step.ts,6,6,1,47,1,6
posx-eume-backend,src/lib/helpers/return-approval/email-template.ts,1,1,1,2,6,6
posx-eume-backend,src/lib/helpers/send-slack-alert.ts,2,2,1,21,3,6
posx-eume-backend,src/lib/helpers/debit-gift-card.ts,6,6,1,82,1,6
posx-eume-backend,src/lib/helpers/credit-gift-card.ts,6,6,1,78,1,6
posx-eume-backend,src/api/admin/credit-note/[id]/route.ts,6,6,1,63,1,6
posx-eume-backend,src/api/admin/stn/[id]/approve/route.ts,2,2,1,29,3,6
posx-eume-backend,src/api/admin/store/[storeId]/parent-warehouse/route.ts,6,6,1,66,1,6
posx-eume-backend,src/subscribers/inventory-product-item-created.ts,6,5,2,46,1,6
posx-eume-backend,src/jobs/expire-credit-notes.ts,6,6,1,56,1,6
posx-eume-backend,src/modules/store-coupon/migrations/Migration20260728000000.ts,2,1,2,10,3,6
posx-eume-backend,src/modules/store-coupon/migrations/Migration20260819120000.ts,2,1,2,10,3,6
posx-eume-backend,src/modules/employee/utils/discount-verification-pin.ts,3,1,3,15,2,6
posx-eume-backend,src/modules/payment-details/service.ts,3,2,2,4,2,6
posx-eume-store,src/libs/axios.ts,6,3,3,14,1,6
posx-eume-store,src/components/app/online-orders/customer-details/additional-comments.tsx,3,1,3,57,2,6
posx-eume-store,src/components/app/inventory/inbound-inventory/index.tsx,6,2,5,79,1,6
posx-eume-store,src/store/apis/approval-gate.ts,3,3,1,8,2,6
posx-eume-store,src/store/middlewares/store.middleware.ts,3,2,2,23,2,6
posx-eume-store,src/store/middlewares/retail-coupon.middleware.ts,3,2,2,23,2,6
posx-eume-store,src/store/reducers/configuration.reducer.ts,6,1,6,23,1,6
posx-eume-store,src/store/reducers/store.reducer.ts,6,1,6,23,1,6
posx-frido-admin,src/components/filters/text-filter-with-operator.tsx,6,3,3,53,1,6
posx-frido-admin,src/components/common/section/section-row.tsx,6,6,1,31,1,6
posx-frido-admin,src/components/common/badge-list-summary/badge-list-summary.tsx,6,3,3,56,1,6
posx-frido-admin,src/components/common/user-link/user-link.tsx,6,4,2,27,1,6
posx-frido-admin,src/components/authentication/protected-route/protected-route.tsx,3,3,1,21,2,6
posx-frido-admin,src/components/data-grid/components/data-grid-number-cell.tsx,6,4,3,45,1,6
posx-frido-admin,src/hooks/table/filters/use-order-table-filters.tsx,6,3,4,136,1,6
posx-frido-admin,src/hooks/table/filters/use-customer-table-filters.tsx,6,4,3,53,1,6
posx-frido-admin,src/hooks/table/query/use-customer-table-query.tsx,6,6,1,33,1,6
posx-frido-admin,src/hooks/table/query/use-shipping-option-table-query.tsx,6,6,1,34,1,6
posx-frido-admin,src/routes/products/product-create/constants.ts,6,3,3,24,1,6
posx-frido-admin,src/routes/products/product-create-option/components/create-product-option-form/create-product-option-form.tsx,6,1,6,97,1,6
posx-frido-admin,src/routes/products/product-edit-option/components/edit-product-option-form/edit-product-option-form.tsx,6,1,6,98,1,6
posx-frido-admin,src/routes/products/product-create-variant/components/create-product-variant-form/details-tab.tsx,6,1,6,126,1,6
posx-frido-admin,src/routes/products/product-list/components/product-list-table/product-list-table.tsx,6,2,5,66,1,6
posx-frido-admin,src/routes/price-lists/price-list-edit/components/price-list-edit-form/edit-price-list-form.tsx,6,1,6,147,1,6
posx-frido-admin,src/routes/reservations/reservation-list/components/reservation-list-table/use-reservation-table-query.tsx,6,6,1,25,1,6
posx-frido-admin,src/routes/api-key-management/api-key-management-detail/api-key-management-detail.tsx,6,6,1,31,1,6
posx-frido-admin,src/routes/api-key-management/api-key-management-sales-channels/api-key-management-sales-channels.tsx,6,5,2,15,1,6
posx-frido-admin,src/routes/csat/csat-create/csat-create.tsx,2,1,2,19,3,6
posx-frido-admin,src/routes/store-details/store-detail/components/address-section/address-section.tsx,6,6,1,39,1,6
posx-frido-admin,src/routes/customer-groups/customer-group-edit/components/edit-customer-group-form/edit-customer-group-form.tsx,6,2,5,69,1,6
posx-frido-admin,src/routes/return-reasons/return-reason-create/components/return-reason-create-form/return-reason-create-form.tsx,6,1,6,135,1,6
posx-frido-admin,src/routes/promotions/promotion-list/loader.ts,6,3,4,17,1,6
posx-frido-admin,src/routes/inventory/inventory-detail/components/location-levels-table/use-location-list-table-query.tsx,6,6,1,39,1,6
posx-frido-admin,src/routes/inventory/inventory-detail/components/manage-locations/manage-locations-drawer.tsx,6,6,1,24,1,6
posx-frido-admin,src/routes/shipping-profiles/shipping-profiles-list/components/shipping-profile-list-table/use-shipping-profile-table-query.tsx,6,6,1,26,1,6
posx-frido-admin,src/routes/product-types/product-type-detail/components/product-type-product-section/product-type-product-section.tsx,6,4,3,49,1,6
posx-frido-admin,src/routes/orders/order-create-edit/components/add-order-edit-items-table/use-order-edit-item-table-query.tsx,6,6,1,21,1,6
posx-frido-admin,src/routes/orders/order-create-shipment/order-create-shipment.tsx,6,4,2,18,1,6
posx-frido-admin,src/routes/orders/order-create-claim/components/add-claim-outbound-items-table/add-claim-outbound-items-table.tsx,6,2,5,69,1,6
posx-frido-admin,src/routes/orders/order-create-claim/components/add-claim-outbound-items-table/use-claim-outbound-item-table-query.tsx,6,6,1,21,1,6
posx-frido-admin,src/routes/orders/order-create-exchange/components/add-exchange-outbound-items-table/use-exchange-outbound-item-table-query.tsx,6,6,1,21,1,6
posx-frido-admin,src/routes/orders/order-create-exchange/components/add-exchange-outbound-items-table/add-exchange-outbound-items-table.tsx,6,2,5,69,1,6
posx-frido-admin,src/routes/orders/order-create-exchange/components/add-exchange-inbound-items-table/use-exchange-item-table-query.tsx,6,6,1,21,1,6
posx-frido-admin,src/routes/orders/order-detail/components/order-summary-section/shipping-info-popover.tsx,6,6,1,30,1,6
posx-frido-admin,src/routes/collections/collection-create/components/create-collection-form/create-collection-form.tsx,6,1,6,97,1,6
posx-frido-admin,src/routes/tax-regions/common/components/tax-rate-line/tax-rate-line.tsx,6,5,2,62,1,6
